review,rating
Sangat puas,5
Sangat membantu untuk informasi pengisian bahan bakar,5
"Kode OTP lewat sms sama wa kok gak masuk, sudah di coba refresh kodenya",1
Susah banget mau buat barcode my pertamina. Pada saat gagal utk permakali memasukan nomor hp.. mau daftar lagi di tolak,1
Bagus,5
Bagus,5
Mantul pelayanan Best,5
Saya sudah daftar buat subsidi udah terverifikasi berhasil saat cetak barcode kenapa eror yaaa mohon informasinya terima kasih,4
ok.. bangus banget,5
Jossss,5
"Ribet... Slalu bermasalah, kuota BBM bs hbs sendiri, akhirnya eror, pihak pertamina jg gak bs bantu suruh ganti akun. Rakyat kalangan rendah dipersulit tambah mumet.",1
Ok,5
"TOP ,hebat bermartabat",5
Dikit dikit minta update,3
Mantap dan cepat,5
Sdh berapa kali daftar msh aja di tolak,1
"Terlalu sering minta apgred aplikasinya bos,,boros kuota,habis uang beli kuota,paham",1
Bagus,5
Selalu gagal mendaftar sdh bolak balik tetap tidak bisa karena nama tidak sesuai dgn flat motor,1
Tes dulu,3
"update terus aplikasinya, setelah update data yg sudah didaftarkan suruh daftarkan lagi dari awal posisi lagi ngisi bensin juga.",1
susah sekali daftarnya terlalu ribet dan banyak kendala,1
selalu minta update tiap kali ke pom bensin mau isi bensin mau cepat malah jadi lambat,3
Ok,5
"Sangat buruk, butuh perbaikan lagi Saya mencoba mendaftarkan kartu debit, tapi tidak bisa di proses. Coba untuk developer, buatkan upgrade pada aplikasi agar bisa berguna, bukannya promo yang tidak perlu yang di up terus",1
sering ngelak,5
Ribet.. Susah untuk Upload ..,1
MyPertamina OK,5
"Sangat bagus sekali bikin pusing, isi bbm aja pakai code qr.. pantes di luar pertamina jarang, malah kebanyakan shell..",1
Ok,5
Lebih baik dan sampai ke yg berhak Nerima subsidi,5
Subsidi Bbm jadi Tepat sasaran,5
sering gagal baca barcode saat mau bayar👎👎,1
Aplikasi yang sangat istimewa,5
Walaupun aplikasi ini membantu jadi tau SPBU yang jujur atau engga tapi rudet tiap mau dipakai harus di update terus.Baru minggu kemarin di update sekarang di update lagi.,1
Good,5
"Apk gagal, kode otp tidak masuk sama sekali padahal internet lancar, gini katanya disuruh pakai apk, malah bikin susah",1
Menunggu verifikasi lama banget,1
Sangat membantu,5
Untuk sekarang saya kasi bintang seperti ini karena tadi mengalami kesulitan saat melakukan pembayaran. Padahal saya sudah pakai ini cukup lama. Tadi saya coba bayar pake ovo dengan apk my pertamina ternyata ga bisa. Sampai akhirnya saya pake scan barcode untuk bayar. Tolong untuk di perbaiki sebagaimana mestinya.,4
"Terimakasih, sekarang mengisi bbm menjadi sangat mudah",5
Kenapa mengambil photo BPKB dan STNK tdk bisa,1
Good,5
"Setelah ada update jadi nge hang pas masuk metode pembayaran jadi tidak bisa, coba benerin pak jadi gak bisa nge klaim ke perusahaan kalau tidak ada struk my pertamina",1
Gk guna. Bersanding dengan program pemerintah tapi selalu eror.,1
Makin ga jelas mau masukan unit kendaraan di suruh cek data malah ga bisa di klik sama sekali,1
"Tolong masalah jaringan segera di fix karna sangata mengganggu, ketika mau melakukan pembayaran. buka apk lain lancar buka mypertamina malah lag",1
Pendaftaran gagal dan bolak balik diulang tetap gagal. Selalu kesalahan kesalahan. Kalo semua mau serba digital aplikasinya benerin dulu. Tidak membantu sama sekali.,1
"Aplikasi paling ribet kenapa harus link aja SEHARUSNYA DEPLOVER PAKAI SISTEM SENDIRI TOP UP LEWAT TF VA/IBARATKAN SALDO GA PERLU LINK AJA, sedangkan masyarakat kita kebanyakan pakai DANA, GOPAY, SHOPEEPAY. Aplikasi sangat memaksakan beban HP masyarakat harus instal 2 aplikasi sekaligus🥱🤬",1
"Saya sudah daftar diawal dikatakan tunggu verifikasi kemudian verifikasi ditolak alasan nomor plat beda, pdhl jelas jelas sesuai stnk dan fofo, aneh banget ini aplikasi. Hari ini dicoba lagi disuruh login lagi pdhl tidak pernah logout, bener bener mempersulit orang ini aplikasinya utk dapat bbm subsidi, anehnya disuruh isi hobi segala di data pribadi untuk apa???",1
tolong dong bilang sama pihak Pertamina setiap pangkalan gas disuruh beli BBM pke my Pertamina hapus aja . briefing dulu petugas SPBU nya untuk melayani dengan baik . ini setiap mau beli pke my Pertamina petuganya malah tidak suka dan setengah hati untuk melayani,1
"Aplikasi nya bagus, Tapi kurang bermanfaat. Input data banyak gagalnya, sekali berhasil . Nunggu verifikasi sampai berbulan-bulan. Dan Allhamdullilah akirnya sampe skr TDK ada kejelasan nya.",1
Bagus,5
Mantap,5
Bagus,5
Kenapa nopol tertolak. Padahal sudah benar semua sesuai permintaan.,3
"Aplikasi ga jelas , di update malah ga bisa buat bayar !!!! GOPAY AUTENTIKASI",1
Update mlu dh,3
masih blum bisa RIBET SEKALI,2
Selalu minta muat ulang Barcode tiba tiba tdk bisa dipakai lagi,1
"Lemot, padahal buka app lain gak lemot, lagi mau bayar eh gagal trs masuk ke pembayaran, alhasil lama deh yg nungguin",1
Untuk verifikasi email sdh berulang ulang gak nyambung trusss..gagal teruss...tapi untuk pendaftaran BBM subsidi Alhamdulillah sekali sdh occe...,5
"Trimakasih saya ucapkan,,,, aplikasi ini sangat membantu",5
"Apk apan ini di suruh dwonload daftar sudah mengikuti anjuran pemerintah ,baru berjalan dua bulan scan barcode pertalite atau solar error, terdekteksi sudah mengisi,padahal seharian belum mengisi",1
Bagus,5
Terimakasih karena hanya 3 koma MB saja aplikasi ini..,5
"Apk nya bagus dan mmbuat hp ku semakin lemot harus instal brp x lagi nih ,, intinya sudah ribet di buat ribet lagi bangke anj***g",1
Ok,5
mantap deh,5
Aplikasi ini dapat membantu,5
"Lewat apk ini tidak bisa nambah kendaraan kah untuk subsidi tepat, masuk akun aja tidak konek dg email, untuk versi terbaru",3
"Tolong perbaiki kwalitas aplikasinya,dan sinkronkan ke Pertamina",1
Ok,5
"Keseringan eror ketika pembayaran .. entah itu gagal atau cuma blank, sering terjadi",1
Ok,5
"Kalo bisa jangan diadain aja aplikasi ini,saya di sumedang mau bayar pake ini ditolak terus,alasannya lg error edc nya,terus kalo ngisi fertalite gabisa harus pertamax. Di promosi in terus,tapi ga guna.",1
Hubungkan kartu kredit tidak terhubung terus padahal data benar smua mohon diperbaiki Data KTP SDH diisi dan muncul di aplikasi tapi kalo cek kirim via email KTP belum diisi terus keterangan nya payah apliaksinya,2
pas bayar malah gabisa,1
Oke,5
dengan my pertamina jadi lebih mudah dan simple,5
"Ini aplikasi gmn sih, aneh. Sama kyk web nya yg subsidi tepat itu, update, lupa pasword tmbh sulit lg daftar gk bisa2. Dipersulit kyknya, barcode apalagi. Pembaruan barcode apaan, kog gk seumur hidup aj kyk ktp. Ribet amat, Kirim d email gk muncul2 lama banget. Benahi smua baru launching",1
pas mau masukin pin layar putih saja bikin macet,1
Selalu mintak Update seminggu sekali,4
Mantab,5
Yaudah sih kalo mau meres rakyat ga gini caranya bos. Pedaftaran gagal terooooosss... smpe kiamaaatt....,1
Ribet... Payah bikin begini aja semrawur,1
Sangat membantu saya dalam hal berkendara baik dalam kota maupun luar kota ...Pertamina my the best.,5
Good,5
Mau kebijakan apapun terserah..yg penting mudah..,1
kebanyakan eror.lagi di spbu eror padahal antri lama.,3
Bagus,5
Oke,5
"Habis di update bukannya lebih baik tapi malah bermasalah, barusan jam 14.30 tgl 13 November 2024 isi pertalite pakai my pertamina gak bisa, di halaman akhir pembayaran malah gak muncul, udah nhoba 3x tetep gak muncul, mohon di perbaiki lagi, terima kasih",3
Mantap,5
Senang sama aplikasi my pertamina,5
"Susah bos, nopol dr dealer langsung kok katanya gak sesuai, di coba lg sama saja, entah siapa yang salah🥵",1
Ok,4
Sudah diverifikasi tiga hari baru dikirimkan barcode (kurang cepat respon) Terima kasih,4
"Ko rajin minta update, baru update 12 november 2024 pagi, sekarang 13 november 2924 siang, artinya belum 24 jam tapi sudah minta uldate lagi, warbiasah app mypertamina cari cuan nya",3
PERTAMAX di BMRI,5
Berkali-kali verifikasi dg app ini gak bisa2. Akhirnya kewat browser.,1
Gak lama nanti barcodenya pun dipajakin. 👎👎👎😂,1
iyah ihhh ribet bgt nunggu kirim otp nya mana lama bgt lagi... blm daftar ajah udah ribet.. coba lebih di permudah aplikasi nya.. harus nya mah gausa dikasih bintang kali yaa... bener bener jelek ahh,1
"Saya mendownload my pertamina sdh cukup lama. Utk pembayaran pembelian bbm, dan LPG di spbu Pertamina, sdh lancar memakai applikasi Linkaja. Dan utk tukar poin dgn voucher atau merchandise juga lancar, dan kiriman sdh sampai kerumah. Tingkatkan terus Pelayananmu MY PERTAMINA 👍👍👍🤝🤝🤝⚘",5
"Wes susaaahhh masukin stnk balik ke menu awal terusss, aplikasi belum siappp bikin aplikasi",1
Lebih mudah tapi gak semua pomp bensin ada mypertamina,5
Sangat membantu,5
"Selalu di tolak dan di tolak, alasan foto tidak sesuai, NOPOL bermasalah, foto tidak jelas dll.",1
"semua SPBU wajib barcode tapi pelayanan aplikasi nya sulit didapatkan,, emang kebijakan gak pro rakyat",1
Nunggu kode otp tapi tidak di kirim kirim..orang suruh daftar tapi di persulit,1
Mantap,4
Payah bener ya masuknya....ribet,1
BUMN kok kualitas nya kaya gini...IT nya tolol..sampah!!,1
hoe susah amat buat registrasi di perbaiki bos,1
Mau Registrasi aja untuk pengiriman kode melalui sms atau WA lama ndak masuk masuk,2
"praktis,tidak perlu repot lagi",5
Ok,5
Keren,4
"Aplikasi cacat, registrasi disuruh kirim otp ke wa ga muncul ke sms ga muncul. Cangak",1
"Aplikasi buruk, mau daftar aja selalu gagal. Alasannya terdapat kesalahan dan selalu muncul muat ulang.",1
Susah masuknya,1
Penggunaan mudah,5
bagus,3
Gagal terus mendaftar,1
Regis aja nunggu kode otp gk di kirim2 beli bensin jngn di persulit klo belum mumpuni gk usah lah pake apk2 sgala ribet aja,1
Apk gk jelas .ribetttt,1
Aplikasi nya kayak kentut Bau,1
"Aplikasi cacat,beli ga pake ngutang aja dbuat repot, kode OTP jg ga muncul2",1
"apk ribet mau tambah unit kendaraan ditolak karna otomatis di apk roda kendaraan 4, pdhl harusnya roda 6. Udh pengaduan ke email ga ada jawaban.",1
"Verifikasi nomer hp aja sulit banget nggak masuk"" Kode otp nya, padahal sudah gonta ganti nomer hp tetep kode otp tidak masuk",1
"Apk ga guna, daftar mypertamina malah gabisa",1
Sudah berapa kali daftar tetap saja ngak bisa alasan kendaraan tidak terdaftar di nik anda sumpah ngak jelas bukanya mempermudah malah buat susah,1
kode OTP tdk dikirim,1
Udah bikin ribet. Baru mau daftar OTP nya gak d kirim2. PARAAAAHHH,1
Kode OTP tidak di kirim gmana mau resgitrasi,1
"tidak membantu sama sekali alasan kendaraan tidak ditemukan. padahal mulai tahun 2012 kendaraan sudah sy miliki & setiap bayar pajak kendaraan bisa ini kok malah tidak ditemukan. telepon 135, video call 135 sibuk teruss 👎👎, lewat Nadia tidak ada solusi So bad",1
Lamaaa,1
"Bikin aturan tapi bikin susah rakyat Pemerintah macam apa ini ,bikin barcode aja susah nya minta ampun ...mending hapus aja bbm subsidi",1
Aplikasi bikin ribet masyarakat.. isi bensin di suruh install aplikasi sedangkan aplikasi kirim OTP aja nggak masuk2.. di suruh pakai produk indonesia tp pelayanan tidak memuaskan.,1
"aplikasi utk membuat barcode pertamina bagus, yang jelek proses login'nya susah, ribet, lama karna harus pake kode verifikasi pdhl kita ga lupa paswode",2
Apk taiiiiiiiiiiiiii,1
Mypertamina-Mpaspor-Esamsat - 3 aplikasi paling sering eror. Bikin Peraturan mulu tidak di imbangi fasilitas mumpuni. Bikin malu!!,1
selama di dukung dengan system yg baik semua pasti akan merasakan manfaatnya meskipun perlu sosialisasi lebih baik lagi,5
"Aplikasi ga syncron sama peraturan. Sekelas pertamina bikin aplikasi seruwet ini. Masa kalah sama apk pinjol pak. IT yg di bayar freelance kali ya. Data R4 yg di masukan kok nya jadi R2. Sebelum keluarkan peraturan di persiapkan aplikasi nya dulu, baru di launching. Ga meribetkan pengguna. Proyek ya proyek tapi balik lagi yg susah rakyat kecil. Awas di pantau sama pak presiden lho.",1
Makanya klu belum siap dgn system gk usah ngribetin org klu kyk gini trs gi mn. Beli bblm hrs pake qr code apalah sdgkn di coba register aja gk bs. Nyusahin aja. . Biar bbm subsidi tepat sasaran apanya. . Buktinya ttp aja bnyk anggota dll pake pertilete.,1
Untuk developer. Mohon perbaikan untuk sistem registrasi atau login. Dari pada menggunakan sistem registrasi manual yang menggunakan verifikasi otp WhatsApp dan SMS yang lama nunggu kodenya. Lebih baik menggunakan OAuth2.0 dari Google atau Facebook yang lebih mudah,1
MAU DOWNLOAD BARCODE KUOTA SUBSIDI LEMOT BANGET SELALU GAGAL GAGAL.... GIMANA INI KLO MOBIL DIBAWA ANGGOTA KELUARGA LAEN PAS MAU DIISI BBM DI PERTAMINA...,1
Kirim kode otp di semua metode nggak bisa wkwkwwkwk 😂 aplikasinya belum siap,1
Mudah pembuatanya dan cepat,5
"Ganti nomor GK bisa , hapus akun GK di proses GK jelas ni aplikasi",1
Indonesia indonesia,1
Apk taik. Skrg sulit banget ambil barcode. Pdhl dlu udh trdftar berhasil. Knp skrg mau claim barcode no.nik tdk terdaftar dikendaraan. Pdhl dlu bsa. Mhon lh jngan dipersulit kita toh juga pake uang beli bensin bukan minta secara gratis,1
Klau buat aplikasi yg bagus seblm disosoalisa kemasyarakat dicoba terlebih dahulu jgn asal jd app mypertamina utk subsidi tepat. Kata mengikuti jaman tp kok gk bener applikasinya. Pertamina bilang kerja profesional mana pengkhususanya dlm bekerja applikasi gk lancar dipakai pedoman utk beli bbm. Parah,2
"Otp nya gak nyampe2, coba hire tim IT yg proper jangan mentang2 plat merah jadi seenaknya!",1
"Udh hampir sebln mau dpt Barkot kok susah ya, jgn di persulit dong",1
apa benar untuk roda dua isi pertalite udah ga bisa pake mypertamina untuk pembayaran ?? tadi pagi saya isi pertalite ga bisa pake mypertamina alasan nya roda dua kalo isi pertalite ga bisa pake mypertamina !!! padahal udah nyaman pembayaran make ini tapi skarang udah ga bisa..,2
NAMBAH NYUSAIN AJA. UDAH DI DAFTAR EH MALAH DI BLOKIR. MAU NYA APA SI PERTAMINA INI,1
"aplikasi rumit, orang yg membutuhkan dipersulit,",1
Ribettt lah kendaraan tidak sesuai nik Mulu...peraturan nya mempersulit orang orang dari tadi daptar kaga kelar2,1
Good App,5
"Server sering down, Peraturan ribet",1
Eror klaim,2
Suka,5
"Aplikasi ny jelek, menyulitkan saja, daftar ny lambat, buka juga lelet, jelek banget",1
"Aplikasi ga niat udah daftar dan dapet kode qr, pas login lagi kode qr nya ga mucul. Malah server eror tulisan nya",1
Pendaftarannya ribet banget,1
"Min mohon bantuan, mau ganti plat nomor karena kebalik angka nya aja",5
Sangat berguna,5
ok banget,5
ngga ada pertalitnya😌,4
makin mempersulit sudah dikirim melalui email tapi apa?? saya sudah bikin pengaduan sampai hari gak ada balas nya ?,1
Hanya ada tulisan eror..ribet nih apk,1
Pokonya aplikasi buatan Indonesia ga ada yg bener pada ribet. Kbykan korup,1
"Ribet susah verifikasi, apk ga jelas detailnya gimana klu ada yg salah. Seenggaknya di kembangkan dlu bos. Ribet bet",1
Bikin ribet,1
👍👍👍👍👍👍👍,5
"Aplikasi ini hanya untuk kelihatan keren aja, secara fungsi sangat ruwet, karena saat berganti plat nomor dg mobil yang sama udah gak bisa dipakai, cara menghubungi CS nya juga ribet, sebuah aplikasi yang belum siap namun sudah dilounching, mudah-mudahan ada cara lain yang lebih efektif dan efisien namun esensinya bisa didapatkan, salam sehat selalu...",1
Data sudah bener tapi nunggu verifikasi unit kendaraan lama banget sampe 4 hari masih aja nunggu verifikasi .. aplikasi harusnya mempermudah bukan memepersulit,2
"Tiidak bisa buat pendaftaran subsidi tepat. Sudah mengisi kolom yang dibutuhkan dengan benar tapi tulisan ""terjadi kesalahan pengisian dalam form"". Sulit banget buat akun subsidi tepat saja.",1
Ribet selalu logout sendiri,3
"Setelah peralihan plat dari hitam ke putih, QRcode tidak ter-update. Saat coba didaftarkan ulang, tetap saja QRcode plat nomor yang lama(hitam). Digitalisasi seharusnya memudahkan.",1
Ok mantap,5
nyoba barcode ame byr pake my Pertamina...okee,5
sangat sulit untuk mendapatkan barcode... ribet,1
Utk daftar ajah sungguh sangat susah sampai sekarang tdk bisa2...susah dapat subsidi..mungkin hanya org2 tertentu ajah.,1
sangat lama,5
Masa nomer namopl tidak sesuai trus padahal udah sama smua dari stnk dari fto mobol nya Emng gk jlas ini aplikasi gk guna,1
Semoga mudah prosesnya,5
"Baru kali ini menemukan aplikasi seribet ini, setiap buka aplikasi selalu minta no ktp dll seperti daftar diawal, ini buka aplikasi loh bukan pendaftaran awal, setiap buka apk minta passwrd setalah itu disuruh login minta no KTP dll, SITU BISA BUAT APLIKASI ATAU TIDAK??? tdk adakah aplikasi yg tdk ribet seperti ini! pikirkan kalau org di spbu antri panjang buka aplikasinya saja ribet apa gk marah tu yg dibelakang antri, mana call centernya selalu sibuk kadang gk diangkat!",1
Tidak bisa menambahkan kartu debit sebagai metode pembayaran. Mohon diperbaiki secepatnya. Terima kasih.,1
Ok,4
Setelah update malah gak bisa login nomr saya,1
Ribet susah masuk,1
Rada ribeet,4
sangat direkomendasikan!,5
terbaik,5
cukup membantu,5
"Alhamdulillah,dekat pom bensin Arcawinangun mk dgn cepat",5
"Erorr aplikasi nya,gini amat beli bbm🤫",1
agak sulit daftar bbm subsidi pertalite,5
Siip,5
Sangat ribetyy,1
"uninstall,percuma gak guna... gak kepakai juga.",1
masih belum lengkap.,3
Buat apa aplikasi seperti ini mempersulit setiap kendaraan dalam pengisian BBM mending fokus menyelesaikan masalah yang penting dari pada menyusahkan masyarakat sendiri,1
"Otp lambat, tidak dikirim, sudah berjam-jam menunggu",1
"Dah di coba di hp di laptop tetap gak bisa buat aku utk dapatin QR barcode. Aplikasi nyusahin, bertele-tele dan ribet !",1
"Daftar akun tidak bisa, apk kurang maksimal. Tidak user friendly",1
"Lupa pasword, krim via WA dan SMS tpi dtunggu gak ada masuk... Padahal di sistem sudah dikirim... Perbaiki aplikasinya.. Jgan bikin ribet orang saja",2
baik,5
Ampuh sangat menunjang,4
"Daftar berulang2 ttp GK bisa , sesuai arahan di web masih GK bisa ,hidup udh ribet ,di tambah ribet",1
Masih di pelajari,5
Bagus,5
Susah banget,1
terimakasih,5
Kalo ADA YANG MUDAH KENAPA BIKIN RIBET... YANG DIBATASI ITU BKN BBM TAPI DUNIA PER KREDITAN JD MOBIL HANYA UNTUK MENENGAH KEATAS... ATURANNYA RUMIT BELI BBM SKRANG,1
semudah itu,5
Aplikasi paling ribet.,1
Ini apk gimana sih minta otp kapan dikasihnya kapan...atuh giliran dimasukin udah kadaluarsa lah.. Error,1
"Aplikasi bikin susah, masih banyak bug nya Tolong diperbaiki Lagi Aplikasi BUMN gini amat sih",1
